,id,num_bidders
6326,53_33,13
6327,53_34,14
6328,53_35,4
6329,53_36,11
6330,53_37,9
6331,53_38,7
6332,53_39,16
6333,53_4,9
6334,53_40,11
6335,53_41,12
6336,53_42,13
6337,53_43,13
6338,53_44,6
6339,53_45,7
6340,53_46,12
6341,53_47,19
6342,53_48,16
6343,53_49,18
6344,53_5,13
6345,53_50,15
6346,53_6,8
6347,53_7,11
6348,53_8,12
6349,53_9,14
6350,54_1,11
6351,54_10,15
6352,54_11,10
6353,54_12,10
6354,54_13,19
6355,54_14,13
6356,54_15,15
6357,54_16,16
6358,54_17,10
6359,54_18,11
6360,54_19,13
6361,54_2,5
6362,54_20,14
6363,54_21,17
6364,54_22,11
6365,54_23,10
6366,54_24,6
6367,54_25,11
6368,54_26,17
6369,54_27,9
6370,54_28,9
6371,54_29,10
6372,54_3,18
6373,54_30,8
6374,54_31,16
6375,54_32,17
6376,54_33,9
6377,54_34,10
6378,54_35,10
6379,54_36,13
6380,54_37,16
6381,54_38,12
6382,54_39,7
6383,54_4,7
6384,54_40,7
6385,54_41,11
6386,54_42,9
6387,54_43,5
6388,54_45,15
6389,54_46,9
6390,54_47,13
6391,54_48,20
6392,54_49,11
6393,54_5,8
6394,54_50,11
6395,54_6,15
6396,54_7,16
6397,54_8,9
6398,54_9,14
6399,55_1,14
6400,55_10,16
6401,55_11,18
6402,55_12,17
6403,55_13,16
6404,55_14,11
6405,55_15,12
6406,55_16,21
6407,55_17,4
6408,55_18,12
6409,55_19,10
6410,55_2,17
6411,55_20,13
6412,55_21,17
6413,55_22,18
6414,55_23,11
6415,55_24,16
6416,55_25,12
6417,55_26,6
6418,55_27,7
6419,55_28,13
6420,55_29,6
6421,55_3,13
6422,55_30,26
6423,55_31,11
6424,55_32,16
6425,55_33,13
6426,55_34,13
6427,55_35,14
6428,55_36,14
6429,55_37,16
6430,55_38,16
6431,55_39,11
6432,55_4,12
6433,55_41,5
6434,55_42,15
6435,55_43,15
6436,55_44,11
6437,55_45,14
6438,55_46,8
6439,55_47,11
6440,55_48,9
6441,55_49,11
6442,55_5,10
6443,55_50,12
6444,55_6,16
6445,55_7,5
6446,55_8,12
6447,55_9,16
6448,56_1,19
6449,56_10,18
6450,56_11,6
6451,56_12,14
6452,56_13,22
6453,56_14,6
6454,56_15,11
6455,56_16,25
6456,56_17,19
6457,56_18,12
6458,56_19,11
6459,56_2,8
6460,56_20,12
6461,56_21,10
6462,56_22,14
6463,56_23,12
6464,56_24,15
6465,56_25,5
6466,56_26,13
6467,56_27,9
6468,56_28,9
6469,56_29,16
6470,56_3,16
6471,56_30,9
6472,56_31,16
6473,56_32,20
6474,56_33,22
6475,56_34,10
6476,56_35,20
6477,56_36,10
6478,56_37,18
6479,56_38,16
6480,56_39,17
6481,56_4,11
6482,56_40,12
6483,56_41,20
6484,56_42,9
6485,56_43,3
6486,56_44,16
6487,56_45,8
6488,56_46,14
6489,56_47,11
6490,56_48,6
6491,56_49,22
6492,56_5,14
6493,56_50,13
6494,56_6,13
6495,56_7,10
6496,56_8,10
6497,56_9,11
6498,57_1,9
6499,57_10,9
6500,57_11,16
6501,57_12,15
6502,57_13,11
6503,57_14,14
6504,57_15,11
6505,57_16,14
6506,57_17,13
6507,57_18,9
6508,57_19,8
6509,57_2,8
6510,57_20,20
6511,57_21,12
6512,57_22,7
6513,57_23,12
6514,57_24,13
6515,57_25,25
6516,57_26,29
6517,57_27,7
6518,57_28,16
6519,57_29,10
6520,57_3,9
6521,57_30,21
6522,57_31,16
6523,57_32,10
6524,57_33,7
6525,57_34,12
6526,57_35,9
6527,57_36,4
6528,57_37,7
6529,57_38,15
6530,57_39,8
6531,57_4,14
6532,57_40,15
6533,57_41,12
6534,57_42,5
6535,57_43,15
6536,57_44,18
6537,57_45,9
6538,57_46,13
6539,57_47,14
6540,57_48,18
6541,57_49,7
6542,57_5,15
6543,57_50,18
6544,57_6,7
6545,57_7,12
6546,57_8,16
6547,57_9,10
6548,58_1,9
6549,58_10,10
6550,58_11,16
6551,58_12,12
6552,58_13,13
6553,58_14,15
6554,58_15,12
6555,58_16,6
6556,58_17,13
6557,58_18,15
6558,58_19,8
6559,58_2,8
6560,58_20,8
6561,58_21,15
6562,58_22,26
6563,58_23,18
6564,58_24,12
6565,58_25,6
6566,58_26,9
6567,58_27,21
6568,58_28,14
6569,58_29,22
6570,58_3,9
6571,58_30,5
6572,58_31,21
6573,58_32,9
6574,58_33,17
6575,58_34,14
6576,58_35,12
6577,58_36,10
6578,58_37,15
6579,58_38,7
6580,58_39,8
6581,58_4,6
6582,58_40,9
6583,58_41,12
6584,58_42,9
6585,58_43,16
6586,58_44,17
6587,58_45,12
6588,58_46,9
6589,58_47,16
6590,58_48,17
6591,58_49,13
6592,58_5,15
6593,58_50,15
6594,58_6,6
6595,58_7,13
6596,58_8,15
6597,58_9,10
6598,59_1,17
6599,59_10,11
6600,59_11,12
6601,59_12,15
6602,59_13,5
6603,59_14,7
6604,59_15,7
6605,59_16,4
6606,59_17,7
6607,59_18,16
6608,59_19,12
6609,59_2,14
6610,59_20,13
6611,59_21,14
6612,59_22,12
6613,59_23,12
6614,59_24,14
6615,59_25,17
6616,59_26,10
6617,59_27,9
6618,59_28,11
6619,59_29,6
6620,59_3,11
6621,59_30,17
6622,59_31,15
6623,59_32,14
6624,59_33,15
6625,59_34,12
6626,59_35,17
6627,59_36,17
6628,59_37,17
6629,59_38,12
6630,59_39,10
6631,59_4,17
6632,59_40,9
6633,59_41,18
6634,59_42,13
6635,59_43,17
6636,59_44,4
6637,59_45,13
6638,59_46,8
6639,59_47,16
6640,59_48,15
6641,59_49,5
6642,59_5,10
6643,59_50,20
6644,59_6,6
6645,59_7,8
6646,59_8,16
6647,59_9,14
6648,5_1,14
6649,5_10,17
6650,5_11,5
6651,5_12,21
6652,5_13,21
6653,5_14,11
6654,5_15,10
6655,5_16,7
6656,5_17,10
6657,5_18,18
6658,5_19,8
6659,5_2,17
6660,5_20,12
6661,5_21,11
6662,5_22,13
6663,5_23,13
6664,5_24,9
6665,5_25,7
6666,5_26,8
6667,5_27,12
6668,5_28,13
6669,5_29,11
6670,5_3,11
6671,5_30,7
6672,5_31,10
6673,5_32,3
6674,5_33,12
6675,5_34,6
6676,5_35,10
6677,5_36,10
6678,5_37,15
6679,5_38,11
6680,5_39,33
6681,5_4,10
6682,5_40,11
6683,5_41,18
6684,5_42,14
6685,5_43,25
6686,5_44,17
6687,5_45,16
6688,5_46,17
6689,5_47,15
6690,5_48,9
6691,5_49,12
6692,5_5,29
6693,5_50,12
6694,5_6,14
6695,5_7,15
6696,5_8,15
6697,5_9,12
6698,60_1,7
6699,60_10,16
6700,60_11,16
6701,60_12,13
6702,60_13,15
6703,60_14,10
6704,60_15,14
6705,60_16,10
6706,60_17,19
6707,60_18,14
6708,60_19,11
6709,60_2,17
6710,60_20,9
6711,60_21,10
6712,60_22,15
6713,60_23,12
6714,60_24,6
6715,60_25,8
6716,60_26,17
6717,60_27,11
6718,60_28,11
6719,60_29,15
6720,60_3,11
6721,60_30,18
6722,60_31,9
6723,60_32,9
6724,60_33,14
6725,60_34,10
6726,60_35,11
6727,60_36,17
6728,60_37,15
6729,60_38,9
6730,60_39,4
6731,60_4,19
6732,60_40,7
6733,60_41,16
6734,60_42,6
6735,60_43,21
6736,60_44,6
6737,60_45,10
6738,60_46,14
6739,60_47,15
6740,60_48,6
6741,60_49,13
6742,60_5,10
6743,60_50,10
6744,60_6,16
6745,60_7,10
6746,60_8,14
6747,60_9,9
6748,61_1,13
6749,61_10,12
6750,61_11,17
6751,61_12,10
6752,61_13,18
6753,61_14,5
6754,61_15,8
6755,61_16,7
6756,61_17,3
6757,61_18,22
6758,61_19,9
6759,61_2,2
6760,61_20,19
6761,61_21,6
6762,61_22,9
6763,61_23,18
6764,61_24,11
6765,61_25,8
6766,61_26,17
6767,61_27,11
6768,61_28,7
6769,61_29,12
6770,61_3,7
6771,61_30,10
6772,61_31,11
6773,61_32,13
6774,61_33,7
6775,61_34,20
6776,61_35,9
6777,61_36,12
6778,61_37,6
6779,61_38,12
6780,61_39,9
6781,61_4,17
6782,61_40,10
6783,61_41,5
6784,61_42,18
6785,61_43,17
6786,61_44,9
6787,61_45,13
6788,61_46,10
6789,61_47,19
6790,61_48,21
6791,61_49,6
6792,61_5,7
6793,61_50,17
6794,61_6,17
6795,61_7,15
6796,61_8,8
6797,61_9,10
6798,62_1,12
6799,62_10,15
6800,62_11,14
6801,62_12,17
6802,62_13,18
6803,62_14,13
6804,62_15,13
6805,62_16,13
6806,62_17,7
6807,62_18,13
6808,62_19,20
6809,62_2,10
6810,62_20,10
6811,62_21,16
6812,62_22,7
6813,62_23,7
6814,62_24,12
6815,62_25,14
6816,62_26,12
6817,62_27,13
6818,62_28,16
6819,62_29,18
6820,62_3,10
6821,62_30,13
6822,62_31,9
6823,62_32,11
6824,62_33,15
6825,62_34,17
6826,62_35,11
6827,62_36,7
6828,62_37,11
6829,62_38,14
6830,62_39,5
6831,62_4,9
6832,62_40,17
6833,62_41,8
6834,62_42,11
6835,62_43,12
6836,62_44,12
6837,62_45,9
6838,62_46,5
6839,62_47,9
6840,62_48,21
6841,62_49,19
6842,62_5,11
6843,62_50,8
6844,62_6,7
6845,62_7,19
6846,62_8,10
6847,62_9,14
6848,63_1,12
6849,63_10,11
6850,63_11,12
6851,63_12,7
6852,63_13,8
6853,63_14,17
6854,63_15,10
6855,63_16,14
6856,63_17,14
6857,63_18,12
6858,63_19,5
6859,63_2,8
6860,63_20,13
6861,63_21,11
6862,63_22,4
6863,63_23,13
6864,63_24,12
6865,63_25,6
6866,63_26,16
6867,63_27,12
6868,63_28,21
6869,63_29,8
6870,63_3,4
6871,63_30,11
6872,63_31,7
6873,63_32,6
6874,63_33,23
6875,63_34,15
6876,63_35,25
6877,63_36,16
6878,63_37,11
6879,63_38,4
6880,63_39,7
6881,63_4,14
6882,63_40,6
6883,63_41,13
6884,63_42,11
6885,63_43,15
6886,63_44,17
6887,63_45,18
6888,63_46,18
6889,63_47,25
6890,63_48,24
6891,63_49,15
6892,63_5,17
6893,63_50,23
6894,63_6,19
6895,63_7,13
6896,63_8,15
6897,63_9,15
6898,64_1,9
6899,64_10,20
6900,64_11,10
6901,64_12,13
6902,64_13,8
6903,64_14,21
6904,64_15,10
6905,64_16,7
6906,64_17,7
6907,64_18,10
6908,64_19,13
6909,64_2,5
6910,64_20,20
6911,64_21,11
6912,64_22,14
6913,64_23,17
6914,64_24,9
6915,64_25,11
6916,64_26,17
6917,64_27,8
6918,64_28,9
6919,64_29,25
6920,64_3,8
6921,64_30,10
6922,64_31,14
6923,64_32,14
6924,64_33,16
6925,64_34,12
6926,64_35,5
6927,64_36,5
6928,64_37,7
6929,64_38,14
6930,64_39,23
6931,64_4,5
6932,64_40,11
6933,64_41,14
6934,64_42,16
6935,64_43,10
6936,64_44,10
6937,64_45,21
6938,64_46,17
6939,64_47,15
6940,64_48,9
6941,64_49,14
6942,64_5,8
6943,64_50,12
6944,64_6,16
6945,64_7,15
6946,64_8,15
6947,64_9,9
6948,65_1,19
6949,65_10,6
6950,65_11,10
6951,65_12,14
6952,65_13,15
6953,65_14,14
6954,65_15,7
6955,65_16,15
6956,65_17,20
6957,65_18,19
6958,65_19,20
6959,65_2,17
6960,65_20,5
6961,65_21,18
6962,65_22,11
6963,65_23,14
6964,65_24,4
6965,65_25,19
6966,65_26,12
6967,65_27,17
6968,65_28,8
6969,65_29,14
6970,65_3,11
6971,65_30,12
6972,65_31,12
6973,65_32,16
6974,65_33,13
6975,65_34,16
6976,65_35,15
6977,65_36,22
6978,65_37,7
6979,65_38,14
6980,65_39,22
6981,65_4,14
6982,65_40,24
6983,65_41,8
6984,65_42,8
6985,65_43,10
6986,65_44,19
6987,65_45,11
6988,65_46,9
6989,65_47,6
6990,65_48,17
6991,65_49,11
6992,65_5,11
6993,65_50,10
6994,65_6,12
6995,65_7,15
6996,65_8,10
6997,65_9,12
6998,66_1,8
6999,66_10,13
7000,66_11,8
7001,66_12,20
7002,66_13,11
7003,66_14,15
7004,66_15,10
7005,66_16,9
7006,66_17,9
7007,66_18,14
7008,66_19,14
7009,66_2,7
7010,66_20,15
7011,66_21,9
7012,66_22,11
7013,66_23,8
7014,66_24,7
7015,66_25,11
7016,66_26,11
7017,66_27,20
7018,66_28,9
7019,66_29,11
7020,66_3,15
7021,66_30,15
7022,66_31,8
7023,66_32,22
7024,66_33,17
7025,66_34,12
7026,66_35,13
7027,66_36,22
7028,66_37,9
7029,66_38,13
7030,66_39,2
7031,66_4,18
7032,66_40,5
7033,66_41,10
7034,66_42,5
7035,66_43,9
7036,66_44,11
7037,66_45,21
7038,66_46,23
7039,66_47,11
7040,66_48,7
7041,66_49,15
7042,66_5,12
7043,66_50,9
7044,66_6,11
7045,66_7,11
7046,66_8,19
7047,66_9,16
7048,67_1,17
7049,67_10,16
7050,67_11,8
7051,67_12,13
7052,67_13,15
7053,67_14,17
7054,67_15,15
7055,67_16,24
7056,67_17,20
7057,67_18,11
7058,67_19,8
7059,67_2,10
7060,67_20,12
7061,67_21,20
7062,67_22,17
7063,67_23,10
7064,67_24,6
7065,67_25,17
7066,67_26,16
7067,67_27,12
7068,67_28,14
7069,67_29,12
7070,67_3,20
7071,67_30,17
7072,67_31,16
7073,67_32,9
7074,67_33,17
7075,67_34,13
7076,67_35,13
7077,67_36,10
7078,67_37,18
7079,67_38,17
7080,67_39,20
7081,67_4,15
7082,67_40,7
7083,67_41,13
7084,67_42,4
7085,67_43,10
7086,67_44,10
7087,67_45,11
7088,67_46,14
7089,67_47,15
7090,67_48,17
7091,67_49,14
7092,67_5,18
7093,67_50,17
7094,67_6,12
7095,67_7,24
7096,67_8,14
7097,67_9,16
7098,68_1,11
7099,68_10,10
7100,68_11,20
7101,68_12,17
7102,68_13,13
7103,68_14,23
7104,68_15,13
7105,68_16,14
7106,68_17,15
7107,68_18,14
7108,68_19,5
7109,68_2,14
7110,68_20,19
7111,68_21,2
7112,68_22,16
7113,68_23,12
7114,68_24,9
7115,68_25,13
7116,68_26,15
7117,68_27,26
7118,68_28,9
7119,68_29,9
7120,68_3,14
7121,68_30,12
7122,68_31,5
7123,68_32,12
7124,68_33,14
7125,68_34,13
7126,68_35,17
7127,68_36,7
7128,68_37,13
7129,68_38,13
7130,68_39,14
7131,68_4,10
7132,68_40,11
7133,68_41,10
7134,68_42,17
7135,68_43,12
7136,68_44,9
7137,68_45,16
7138,68_46,11
7139,68_47,20
7140,68_48,16
7141,68_49,16
7142,68_5,11
7143,68_50,13
7144,68_6,10
7145,68_7,8
7146,68_8,23
7147,68_9,11
7148,69_1,18
7149,69_10,14
7150,69_11,9
7151,69_12,6
7152,69_13,13
7153,69_14,11
7154,69_15,12
7155,69_16,8
7156,69_17,8
7157,69_18,15
7158,69_19,6
7159,69_2,7
7160,69_20,19
7161,69_21,19
7162,69_22,18
7163,69_23,16
7164,69_24,10
7165,69_25,13
7166,69_26,8
7167,69_27,10
7168,69_28,10
7169,69_29,13
7170,69_3,12
7171,69_30,14
7172,69_31,14
7173,69_32,18
7174,69_33,13
7175,69_34,11
7176,69_35,20
7177,69_36,12
7178,69_37,9
7179,69_38,11
7180,69_39,7
7181,69_4,9
7182,69_40,11
7183,69_41,16
7184,69_42,11
7185,69_43,13
7186,69_44,15
7187,69_45,10
7188,69_46,15
7189,69_47,18
7190,69_48,8
7191,69_49,16
7192,69_5,9
7193,69_50,12
7194,69_6,8
7195,69_7,17
7196,69_8,2
7197,69_9,13
7198,6_1,9
7199,6_10,27
7200,6_11,7
7201,6_12,18
7202,6_13,19
7203,6_14,6
7204,6_15,15
7205,6_17,7
7206,6_18,11
7207,6_19,13
7208,6_2,11
7209,6_20,9
7210,6_21,11
7211,6_22,10
7212,6_23,14
7213,6_24,13
7214,6_25,14
7215,6_26,7
7216,6_27,11
7217,6_28,19
7218,6_29,8
7219,6_3,17
7220,6_30,3
7221,6_31,12
7222,6_32,17
7223,6_33,13
7224,6_34,14
7225,6_35,17
7226,6_36,20
7227,6_38,9
7228,6_39,19
7229,6_4,10
7230,6_40,13
7231,6_41,12
7232,6_42,11
7233,6_43,9
7234,6_44,13
7235,6_45,18
7236,6_46,24
7237,6_47,17
7238,6_48,5
7239,6_49,9
7240,6_5,13
7241,6_50,14
7242,6_6,12
7243,6_7,16
7244,6_8,30
7245,6_9,17
7246,70_1,9
7247,70_10,11
7248,70_11,12
7249,70_12,18
7250,70_13,9
7251,70_14,14
7252,70_15,7
7253,70_16,6
7254,70_17,12
7255,70_18,23
7256,70_19,15
7257,70_2,7
7258,70_20,12
7259,70_21,10
7260,70_22,7
7261,70_23,15
7262,70_24,7
7263,70_25,9
7264,70_26,14
7265,70_27,8
7266,70_28,8
7267,70_29,7
7268,70_3,16
7269,70_30,16
7270,70_31,12
7271,70_32,7
7272,70_33,13
7273,70_34,6
7274,70_35,12
7275,70_36,13
7276,70_37,11
7277,70_38,15
7278,70_39,7
7279,70_4,18
7280,70_40,10
7281,70_41,11
7282,70_42,15
7283,70_43,8
7284,70_44,13
7285,70_45,13
7286,70_46,13
7287,70_47,11
7288,70_48,9
7289,70_49,23
7290,70_5,17
7291,70_50,5
7292,70_6,18
7293,70_7,8
7294,70_8,9
7295,70_9,11
7296,71_1,8
7297,71_10,14
7298,71_11,6
7299,71_12,8
7300,71_13,20
7301,71_14,18
7302,71_15,17
7303,71_16,13
7304,71_17,17
7305,71_18,12
7306,71_19,20
7307,71_2,16
7308,71_20,5
7309,71_21,11
7310,71_22,12
7311,71_23,7
7312,71_24,15
7313,71_25,15
7314,71_26,14
7315,71_27,7
7316,71_28,11
7317,71_29,14
7318,71_3,11
7319,71_30,17
7320,71_31,18
7321,71_32,12
7322,71_33,14
7323,71_34,10
7324,71_35,20
7325,71_36,13
7326,71_37,9
7327,71_38,21
7328,71_39,12
7329,71_4,25
7330,71_40,12
7331,71_41,9
7332,71_42,12
7333,71_43,15
7334,71_44,14
7335,71_45,12
7336,71_46,18
7337,71_47,14
7338,71_48,6
7339,71_49,14
7340,71_5,12
7341,71_50,5
7342,71_6,7
7343,71_7,15
7344,71_8,12
7345,71_9,8
7346,72_1,18
7347,72_10,21
7348,72_11,20
7349,72_12,17
7350,72_13,10
7351,72_14,15
7352,72_15,7
7353,72_16,12
7354,72_17,13
7355,72_18,13
7356,72_19,9
7357,72_2,7
7358,72_20,16
7359,72_21,20
7360,72_22,15
7361,72_23,8
7362,72_24,10
7363,72_25,8
7364,72_26,18
7365,72_27,15
7366,72_28,14
7367,72_29,16
7368,72_3,10
7369,72_30,23
7370,72_31,23
7371,72_32,10
7372,72_33,9
7373,72_34,6
7374,72_35,15
7375,72_36,9
7376,72_37,11
7377,72_39,11
7378,72_4,14
7379,72_40,15
7380,72_41,10
7381,72_42,14
7382,72_43,13
7383,72_44,14
7384,72_45,7
7385,72_46,15
7386,72_47,7
7387,72_48,8
7388,72_49,17
7389,72_5,10
7390,72_50,14
7391,72_6,8
7392,72_7,17
7393,72_8,12
7394,72_9,13
7395,73_1,7
7396,73_10,8
7397,73_11,19
7398,73_12,13
7399,73_13,11
7400,73_14,9
7401,73_15,14
7402,73_16,9
7403,73_17,7
7404,73_18,10
7405,73_19,8
7406,73_2,10
7407,73_20,9
7408,73_21,12
7409,73_22,4
7410,73_23,6
7411,73_24,12
7412,73_25,8
7413,73_26,10
7414,73_27,11
7415,73_28,9
7416,73_29,14
7417,73_3,13
7418,73_30,19
7419,73_31,10
7420,73_32,11
7421,73_33,13
7422,73_34,14
7423,73_35,17
7424,73_36,15
7425,73_37,10
7426,73_38,12
7427,73_39,13
7428,73_4,12
7429,73_40,18
7430,73_41,8
7431,73_42,12
7432,73_43,14
7433,73_44,11
7434,73_45,8
7435,73_46,7
7436,73_47,13
7437,73_48,11
7438,73_49,11
7439,73_5,8
7440,73_50,17
7441,73_6,9
7442,73_7,10
7443,73_8,18
7444,73_9,15
7445,74_1,14
7446,74_10,9
7447,74_11,9
7448,74_12,16
7449,74_13,15
7450,74_14,7
7451,74_15,18
7452,74_16,16
7453,74_17,15
7454,74_18,5
7455,74_19,14
7456,74_2,11
7457,74_20,14
7458,74_21,18
7459,74_22,15
7460,74_23,11
7461,74_24,11
7462,74_25,12
7463,74_26,12
7464,74_27,9
7465,74_28,8
7466,74_29,6
7467,74_3,7
7468,74_30,16
7469,74_31,13
7470,74_32,11
7471,74_33,16
7472,74_34,12
7473,74_35,8
7474,74_36,10
7475,74_37,13
7476,74_38,13
7477,74_39,7
7478,74_4,9
7479,74_40,12
7480,74_41,13
7481,74_42,20
7482,74_43,7
7483,74_44,27
7484,74_45,16
7485,74_46,12
7486,74_47,9
7487,74_48,16
7488,74_49,12
7489,74_5,14
7490,74_50,13
7491,74_6,17
7492,74_7,9
7493,74_8,8
7494,74_9,10
7495,75_1,19
7496,75_10,8
7497,75_11,18
7498,75_12,6
7499,75_13,6
7500,75_14,5
7501,75_15,3
7502,75_16,11
7503,75_17,12
7504,75_18,15
7505,75_19,18
7506,75_2,10
7507,75_20,15
7508,75_21,11
7509,75_22,8
7510,75_23,14
7511,75_24,6
7512,75_25,12
7513,75_26,8
7514,75_27,8
7515,75_28,11
7516,75_29,9
7517,75_3,14
7518,75_30,19
7519,75_31,21
7520,75_32,11
7521,75_33,11
7522,75_34,9
7523,75_35,12
7524,75_36,7
7525,75_37,19
7526,75_38,18
7527,75_39,14
7528,75_4,16
7529,75_40,7
7530,75_41,21
7531,75_42,7
7532,75_43,11
7533,75_44,21
7534,75_45,11
7535,75_46,9
7536,75_47,17
7537,75_48,10
7538,75_49,24
7539,75_5,6
7540,75_50,14
7541,75_6,9
7542,75_7,11
7543,75_8,15
7544,75_9,11
7545,76_1,9
7546,76_10,13
7547,76_11,3
7548,76_12,14
7549,76_13,12
7550,76_14,18
7551,76_15,5
7552,76_16,7
7553,76_17,13
7554,76_18,7
7555,76_19,10
7556,76_2,4
7557,76_20,11
7558,76_21,6
7559,76_22,11
7560,76_23,16
7561,76_24,15
7562,76_25,12
7563,76_26,12
7564,76_27,20
7565,76_28,18
7566,76_29,16
7567,76_3,8
7568,76_30,7
7569,76_31,17
7570,76_32,13
7571,76_33,13
7572,76_34,17
7573,76_35,15
7574,76_36,12
7575,76_37,7
7576,76_38,10
7577,76_39,5
7578,76_4,8
7579,76_40,12
7580,76_41,17
7581,76_42,5
7582,76_43,6
7583,76_44,5
7584,76_45,22
7585,76_46,13
7586,76_47,11
7587,76_48,18
7588,76_49,16
7589,76_5,6
7590,76_50,11
7591,76_6,20
7592,76_7,11
7593,76_8,12
7594,76_9,9
7595,77_1,17
7596,77_10,6
7597,77_11,5
7598,77_12,22
7599,77_13,13
7600,77_14,11
7601,77_15,18
7602,77_16,16
7603,77_17,11
7604,77_18,13
7605,77_19,9
7606,77_2,15
7607,77_20,17
7608,77_21,9
7609,77_22,5
7610,77_23,12
7611,77_24,8
7612,77_25,11
7613,77_26,8
7614,77_27,13
7615,77_28,11
7616,77_29,9
7617,77_3,12
7618,77_30,12
7619,77_31,6
7620,77_32,5
7621,77_33,8
7622,77_34,19
7623,77_35,7
7624,77_36,16
7625,77_37,6
7626,77_38,19
7627,77_39,9
7628,77_4,7
7629,77_40,10
7630,77_41,10
7631,77_42,8
7632,77_43,12
7633,77_44,14
7634,77_45,19
7635,77_46,18
7636,77_47,16
7637,77_48,24
7638,77_49,14
7639,77_5,10
7640,77_50,13
7641,77_6,5
7642,77_7,12
7643,77_8,17
7644,77_9,5
7645,78_1,16
7646,78_10,18
7647,78_11,12
7648,78_12,5
7649,78_13,15
7650,78_14,13
7651,78_15,13
7652,78_16,11
7653,78_17,11
7654,78_18,6
7655,78_19,11
7656,78_2,11
7657,78_20,12
7658,78_21,12
7659,78_22,7
7660,78_23,17
7661,78_24,12
7662,78_25,8
7663,78_26,19
7664,78_27,13
7665,78_28,21
7666,78_29,14
7667,78_3,13
7668,78_30,26
7669,78_31,11
7670,78_32,10
7671,78_33,16
7672,78_34,13
7673,78_35,9
7674,78_36,12
7675,78_37,16
7676,78_38,11
7677,78_39,8
7678,78_4,14
7679,78_40,11
7680,78_41,11
7681,78_42,8
7682,78_43,8
7683,78_44,14
7684,78_45,22
7685,78_46,10
7686,78_47,10
7687,78_48,7
7688,78_49,6
7689,78_5,12
7690,78_50,16
7691,78_6,9
7692,78_7,16
7693,78_8,9
7694,78_9,18
7695,79_1,18
7696,79_10,10
7697,79_11,6
7698,79_12,14
7699,79_13,7
7700,79_14,12
7701,79_15,17
7702,79_16,12
7703,79_17,12
7704,79_18,13
7705,79_19,12
7706,79_2,17
7707,79_20,8
7708,79_21,8
7709,79_22,9
7710,79_23,15
7711,79_24,11
7712,79_25,3
7713,79_26,12
7714,79_27,18
7715,79_28,13
7716,79_29,5
7717,79_3,7
7718,79_30,7
7719,79_31,14
7720,79_32,18
7721,79_33,11
7722,79_34,22
7723,79_35,21
7724,79_36,13
7725,79_37,11
7726,79_38,8
7727,79_39,12
7728,79_4,9
7729,79_40,3
7730,79_41,16
7731,79_42,13
7732,79_43,15
7733,79_44,12
7734,79_45,11
7735,79_46,18
7736,79_47,8
7737,79_48,21
7738,79_49,11
7739,79_5,11
7740,79_50,13
7741,79_6,22
7742,79_7,16
7743,79_8,18
7744,79_9,6
7745,7_1,11
7746,7_10,11
7747,7_11,20
7748,7_12,16
7749,7_13,10
7750,7_14,24
7751,7_15,14
7752,7_16,18
7753,7_17,7
7754,7_18,20
7755,7_19,16
7756,7_2,13
7757,7_20,8
7758,7_21,6
7759,7_22,11
7760,7_23,13
7761,7_24,16
7762,7_25,14
7763,7_26,8
7764,7_27,16
7765,7_28,14
7766,7_29,11
7767,7_3,26
7768,7_30,18
7769,7_31,3
7770,7_32,12
7771,7_33,11
7772,7_34,8
7773,7_35,8
7774,7_36,9
7775,7_37,9
7776,7_38,11
7777,7_39,16
7778,7_4,14
7779,7_40,6
7780,7_41,31
7781,7_42,14
7782,7_43,11
7783,7_44,13
7784,7_45,13
7785,7_46,18
7786,7_47,19
7787,7_48,20
7788,7_49,11
7789,7_5,12
7790,7_50,8
7791,7_6,13
7792,7_7,11
7793,7_8,7
7794,7_9,16
7795,80_1,13
7796,80_10,14
7797,80_11,13
7798,80_12,16
7799,80_13,4
7800,80_14,15
7801,80_15,23
7802,80_16,10
7803,80_17,8
7804,80_18,23
7805,80_19,7
7806,80_2,20
7807,80_20,12
7808,80_21,6
7809,80_22,16
7810,80_23,13
7811,80_24,11
7812,80_25,9
7813,80_26,7
7814,80_27,13
7815,80_28,10
7816,80_29,10
7817,80_3,17
7818,80_30,11
7819,80_31,4
7820,80_32,11
7821,80_33,10
7822,80_34,13
7823,80_35,27
7824,80_36,7
7825,80_37,6
7826,80_38,17
7827,80_39,17
7828,80_4,11
7829,80_40,20
7830,80_41,12
7831,80_42,17
7832,80_43,10
7833,80_44,11
7834,80_45,11
7835,80_46,18
7836,80_47,12
7837,80_48,17
7838,80_49,13
7839,80_5,10
7840,80_50,7
7841,80_6,13
7842,80_7,10
7843,80_8,10
7844,80_9,10
7845,81_1,9
7846,81_10,14
7847,81_11,17
7848,81_12,10
7849,81_13,21
7850,81_14,12
7851,81_15,9
7852,81_16,12
7853,81_17,13
7854,81_18,24
7855,81_19,13
7856,81_2,12
7857,81_20,21
7858,81_21,15
7859,81_22,7
7860,81_23,11
7861,81_24,13
7862,81_25,5
7863,81_26,18
7864,81_27,11
7865,81_28,6
7866,81_29,13
7867,81_3,11
7868,81_30,14
7869,81_31,15
7870,81_32,11
7871,81_33,23
7872,81_34,8
7873,81_35,8
7874,81_36,19
7875,81_37,5
7876,81_38,16
7877,81_39,7
7878,81_4,9
7879,81_40,10
